ticker,sector,pipeline,global,sector_specific,idio
STBA,Financial Services,A,0.5102760521147389,0.31874474404304165,0.17097920384221943
STGW,Communication Services,A,0.19805080791161828,0.023434209788683175,0.7785149822996985
STLA,Consumer Cyclical,A,0.3241104976988536,0.022146964283905696,0.6537425380172407
STM,Technology,A,0.32963262919158964,0.22496288085606964,0.4454044899523407
STNG,Energy,A,0.0673834062084044,0.17314845295914652,0.7594681408324491
STZ,Consumer Defensive,A,0.15918262919464282,0.14748412730673727,0.6933332434986199
SU,Energy,A,0.17963822093893414,0.5219301940671673,0.29843158499389855
SUI,Real Estate,A,0.24424072059008067,0.2808840159104701,0.4748752634994492
SUPN,Healthcare,A,0.12327660685125373,0.061850882409337476,0.8148725107394088
SVM,Basic Materials,A,0.11136276154826856,0.6017348610296062,0.2869023774221253
SWBI,Industrials,A,0.12931570596198527,0.0006925343107254613,0.8699917597272893
SWX,Utilities,A,0.146184780663579,0.22958386331790828,0.6242313560185128
SYNA,Technology,A,0.4126499628793938,0.20869315469361355,0.37865688242699264
SYY,Consumer Defensive,A,0.2580612361691321,0.11300428151893543,0.6289344823119325
TAC,Utilities,A,0.10661553092711155,0.021675995712715335,0.8717084733601732
TAK,Healthcare,A,0.10774229312108902,0.042401818719079096,0.8498558881598319
TAP,Consumer Defensive,A,0.13903689258906612,0.23461220793357337,0.6263508994773604
TBPH,Healthcare,A,0.04646325576463019,0.05943106716925952,0.8941056770661103
TCBI,Financial Services,A,0.514401729688715,0.18171078325506082,0.30388748705622415
TCBK,Financial Services,A,0.4766568516807403,0.329049935140511,0.19429321317874865
TD,Financial Services,A,0.4135505002162884,0.0010049601704973875,0.5854445396132142
TDAY,Communication Services,A,0.2209872214424782,0.03154360485776879,0.7474691736997531
TDC,Technology,A,0.14939616074540113,0.044412759999496794,0.8061910792551021
TDOC,Healthcare,A,0.22360270460424606,0.11527206226096683,0.6611252331347871
TECH,Healthcare,A,0.2875524742812348,0.14428897833734294,0.5681585473814224
TEO,Communication Services,A,0.07228995923898426,0.0061156313756190826,0.9215944093853966
TFSL,Financial Services,A,0.4575070079695593,0.15489584140819354,0.3875971506222471
TGB,Basic Materials,A,0.22538013406771354,0.2839459389052848,0.4906739270270017
TGLS,Basic Materials,A,0.21980349384993908,0.0002331224186592062,0.7799633837314016
TGTX,Healthcare,A,0.13596352662760874,0.14097842799737376,0.7230580453750175
THC,Healthcare,A,0.21741701007145056,0.014026523717446743,0.7685564662111027
THFF,Financial Services,A,0.4285340956658976,0.36575380226423676,0.20571210206986562
TITN,Industrials,A,0.32077000951231893,0.020400062455880864,0.6588299280318002
TJX,Consumer Cyclical,A,0.29007183231672434,0.040551677103141844,0.6693764905801337
TKC,Communication Services,A,0.045013783082677145,0.004823212889056542,0.9501630040282664
TMO,Healthcare,A,0.2515576597163425,0.1327071010395213,0.6157352392441362
TMUS,Communication Services,A,0.08040081034740265,0.007818529504025472,0.9117806601485718
TNET,Industrials,A,0.21507350128031244,0.026847588204306667,0.7580789105153809
TOL,Consumer Cyclical,A,0.45977612966782333,0.1979068297031879,0.34231704062898877
TOWN,Financial Services,A,0.5408298409369485,0.2855790338718553,0.17359112519119618
TPR,Consumer Cyclical,A,0.38022666601629784,0.06867148350386792,0.5511018504798342
TREE,Financial Services,A,0.26394111564649114,0.0018458135784058612,0.734213070775103
TRGP,Energy,A,0.2869701427141396,0.3682362628159996,0.34479359446986085
TRIP,Consumer Cyclical,A,0.2607126407354728,0.004539871727884584,0.7347474875366427
TRMK,Financial Services,A,0.5043572304437283,0.2670011056070774,0.22864166394919433
TRP,Energy,A,0.18977776783150319,0.094646519563771,0.7155757126047259
TRST,Financial Services,A,0.4296634411094838,0.32497459421166286,0.2453619646788534
TRV,Financial Services,A,0.20849176771772918,0.04030851347396802,0.7511997188083028
TRVG,Communication Services,A,0.07434653857337724,0.08565365814818478,0.8399998032784379
TSEM,Technology,A,0.1386826817129934,0.21515644305197892,0.6461608752350277
TSLX,Financial Services,A,0.28291976169490124,0.007580435498229264,0.7094998028068694
TSN,Consumer Defensive,A,0.12882655166658782,0.15374818084594555,0.7174252674874666
TTC,Industrials,A,0.3358547412311211,0.036997933643401176,0.6271473251254778
TTD,Communication Services,A,0.17834183844418044,0.2688594348368384,0.5527987267189812
TWLO,Technology,A,0.1581519292920448,0.13744969590914974,0.7043983747988054
TX,Basic Materials,A,0.2628257426452836,0.05968521422377082,0.6774890431309456
TXT,Industrials,A,0.5408265443417545,0.03199252038578004,0.4271809352724655
UA,Consumer Cyclical,A,0.31086076544595687,0.07968372143535955,0.6094555131186836
UAL,Industrials,A,0.39655578404790875,0.0066559606975644,0.5967882552545268
UAN,Basic Materials,A,0.08480042305052832,0.024575897384964428,0.8906236795645072
UBS,Financial Services,A,0.3873138332092438,0.0023557022499352685,0.6103304645408208
UDR,Real Estate,A,0.3562225574721964,0.35052745269556523,0.2932499898322383
UFPT,Healthcare,A,0.1879548020570525,0.005717172752453718,0.8063280251904937
UGP,Energy,A,0.10483928544111612,0.026681777213135593,0.8684789373457483
UHAL,Industrials,A,0.3952712446890683,0.002526564444253147,0.6022021908666786
UHS,Healthcare,A,0.22798871685397204,0.0005415674408824557,0.7714697157051456
UHT,Real Estate,A,0.2973236561894444,0.20349630711685232,0.49918003669370337
UNFI,Consumer Defensive,A,0.127656332030985,0.02436690232552104,0.8479767656434939
UNH,Healthcare,A,0.04405893619428859,0.009676970009412695,0.9462640937962987
UNIT,Real Estate,A,0.2577451785046921,0.03584868378130155,0.7064061377140064
UNM,Financial Services,A,0.2723534836498234,0.038835955492050954,0.6888105608581256
URI,Industrials,A,0.49892761348134446,0.07217199853371752,0.42890038798493796
USAC,Energy,A,0.20740292180729958,0.1279145246131752,0.6646825535795252
USB,Financial Services,A,0.5302787277023095,0.12538060573715334,0.3443406665605371
USPH,Healthcare,A,0.2197884522013043,0.0014939444929679897,0.7787176033057277
UTHR,Healthcare,A,0.0519074461838627,0.04493005796053256,0.9031624958556048
UTL,Utilities,A,0.13578154403998063,0.3116197498474989,0.5525987061125204
UUUU,Energy,A,0.1540726784674709,0.05726951276689845,0.7886578087656307
VAC,Consumer Cyclical,A,0.4301994869466148,0.03202470302656325,0.537775810026822
VCEL,Healthcare,A,0.25096679444100256,0.1431927842433174,0.6058404213156801
VCYT,Healthcare,A,0.26117968815408277,0.21342985764349737,0.5253904542024199
VEON,Communication Services,A,0.03726355486222854,0.016721354706384136,0.9460150904313873
VFC,Consumer Cyclical,A,0.3427859556717877,0.06577141439551852,0.5914426299326938
VKTX,Healthcare,A,0.055625546673473004,0.11566490822088793,0.8287095451056391
VLGEA,Consumer Defensive,A,0.09639444633285264,0.06285270509381304,0.8407528485733343
VLO,Energy,A,0.17381360947157845,0.37972078654421615,0.44646560398420543
VLY,Financial Services,A,0.5226722058624454,0.18787607582758467,0.28945171830996985
VMC,Basic Materials,A,0.401707886073363,0.00013337919816004082,0.598158734728477
VNDA,Healthcare,A,0.06472270004413135,0.07314668617449024,0.8621306137813783
VNET,Technology,A,0.07731717561347162,0.04812148133269605,0.8745613430538324
VNOM,Energy,A,0.16632396943849445,0.4399849615107736,0.3936910690507319
VOD,Communication Services,A,0.15335633460975168,0.001832771371779306,0.844810894018469
VRSK,Industrials,A,0.10529666066819339,0.06436533018484827,0.8303380091469583
VSAT,Technology,A,0.1741498193666006,0.012977407593880358,0.8128727730395191
VSH,Technology,A,0.4065163079271402,0.12374800629099951,0.46973568578186026
VSTM,Healthcare,A,0.06057778144972547,0.0736493155955969,0.8657729029546777
VTOL,Energy,A,0.2912119679339835,0.1852938010852176,0.5234942309807988
VTR,Real Estate,A,0.2193833865177302,0.33219793979647927,0.4484186736857906
VYX,Technology,A,0.360709478471968,0.0006031104681760602,0.6386874110598559
WAL,Financial Services,A,0.3650348435777614,0.12193946912505103,0.5130256872971876
WAT,Healthcare,A,0.2695300993650235,0.05973409725717078,0.6707358033778057
WBD,Communication Services,A,0.20875970763538265,0.07881174273969555,0.7124285496249219
WBS,Financial Services,A,0.5687543859939426,0.15777204840783107,0.27347356559822633
WCN,Industrials,A,0.1258629225843382,0.006898711049390262,0.8672383663662716
WD,Financial Services,A,0.4648052396128918,0.0024642876723004804,0.5327304727148078
WDC,Technology,A,0.230000989617986,0.16542210550603584,0.6045769048759781
WELL,Real Estate,A,0.19543787865264126,0.3230899245751388,0.4814721967722199
WEN,Consumer Cyclical,A,0.1440857606835569,0.0531703906133694,0.8027438487030737
WERN,Industrials,A,0.29618179852626736,0.029434962486320954,0.6743832389874117
WINA,Consumer Cyclical,A,0.22769853667438708,0.035865991632958824,0.7364354716926541
WKC,Energy,A,0.25474138533348534,0.1119112021654786,0.6333474125010361
WLFC,Industrials,A,0.1622333617405884,0.03151531064055041,0.8062513276188612
WLK,Basic Materials,A,0.3952689850744309,0.008044138369091246,0.5966868765564779
WLKP,Basic Materials,A,0.1665829137234232,0.02316251507248325,0.8102545712040936
WLY,Communication Services,A,0.24422464740634786,0.0005345046681514295,0.7552408479255007
WMS,Industrials,A,0.3753746778180889,0.038899540679061706,0.5857257815028494
WNC,Industrials,A,0.2969426947896848,0.04599149897496479,0.6570658062353504
WPC,Real Estate,A,0.22880263317457128,0.3670946178969267,0.404102748928502
WPP,Communication Services,A,0.263623370823133,0.021680148640196382,0.7146964805366706
WRB,Financial Services,A,0.15680518513082148,0.02281916041181984,0.8203756544573587
WRLD,Financial Services,A,0.2289641634980906,0.001216414742907331,0.7698194217590021
WSBC,Financial Services,A,0.5044756977620656,0.31620122784100924,0.1793230743969252
WSM,Consumer Cyclical,A,0.30907468415009615,0.12772181757155096,0.5632034982783528
WSO,Industrials,A,0.35093806432215274,0.0995137044907975,0.5495482311870499
WST,Healthcare,A,0.09332032916983776,0.06370218484470383,0.8429774859854584
WVE,Healthcare,A,0.06092459609905415,0.047938936806367294,0.8911364670945786
WWD,Industrials,A,0.3292389716376909,0.11401952904097468,0.5567414993213344
WWW,Consumer Cyclical,A,0.29040136496156516,0.06751299448437297,0.6420856405540619
WYNN,Consumer Cyclical,A,0.30458864099487704,0.029478806702065756,0.6659325523030573
XENE,Healthcare,A,0.08136112358456118,0.08783091902589821,0.8308079573895406
XHR,Real Estate,A,0.5348062311693683,0.0018994110080955556,0.46329435782253614
XIFR,Utilities,A,0.14438041361314677,0.07385561906051247,0.7817639673263408
XRX,Industrials,A,0.23751315573886336,0.00014203072464217924,0.7623448135364945
XYL,Industrials,A,0.4394434772701518,0.053774509756505225,0.5067820129733429
XYZ,Technology,A,0.33590013009879655,0.09275378185793337,0.5713460880432701
YELP,Communication Services,A,0.25984352135744226,0.1357115825830601,0.6044448960594977
YEXT,Technology,A,0.15007992634334863,0.04056157996806997,0.8093584936885814
YUM,Consumer Cyclical,A,0.2055066215564533,0.009459233268845312,0.7850341451747014
YUMC,Consumer Cyclical,A,0.12944117861182017,0.001143665744459866,0.86941515564372
ZBH,Healthcare,A,0.21106807443274694,0.021188763442459405,0.7677431621247937
ZD,Communication Services,A,0.29265594354280966,0.05177889364953109,0.6555651628076593
ZION,Financial Services,A,0.5056021767217344,0.19733779695557582,0.2970600263226898
ZVRA,Healthcare,A,0.06755434231305152,0.06589886370840657,0.8665467939785418
ZYME,Healthcare,A,0.07708835522304228,0.15693816647869854,0.7659734782982592
A,Healthcare,B,0.33997681351235237,0.13410387112163347,0.5259193153660141
AA,Basic Materials,B,0.3248759264575153,0.14564733835948218,0.5294767351830025
AAOI,Technology,B,0.13768307255065643,0.06194466192274002,0.8003722655266036
AAON,Industrials,B,0.24282281082283627,0.03592024158414636,0.7212569475930173
AAP,Consumer Cyclical,B,0.1720986479958961,0.03297846582496467,0.7949228861791392
AAT,Real Estate,B,0.46256771005934744,0.16895819483395272,0.3684740951066998
ABBV,Healthcare,B,0.09222783744479475,0.03637927510040136,0.8713928874548038
ABEO,Healthcare,B,0.053308009955731726,0.021027347197589003,0.9256646428466793
ACAD,Healthcare,B,0.13124278289160762,0.05176872228641324,0.8169884948219791
ACHC,Healthcare,B,0.10699149967981948,0.0422028024086163,0.8508056979115642
ACIW,Technology,B,0.20640821568966156,0.09286462672648373,0.7007271575838546
ACM,Industrials,B,0.418265426521347,0.061873079864413844,0.5198614936142392
ACMR,Technology,B,0.21879414720940438,0.09843715155742395,0.6827687012331717
ACN,Technology,B,0.19636254519409135,0.0883450031365439,0.7152924516693647
ADC,Real Estate,B,0.3224184561888805,0.11776706232225755,0.5598144814888619
ADP,Technology,B,0.15052969564390759,0.06772445539784223,0.7817458489582502
ADSK,Technology,B,0.3092695648545687,0.13914273035169739,0.5515877047937339
AEHR,Technology,B,0.17165694376191232,0.07722976507595203,0.7511132911621357
AEM,Basic Materials,B,0.272992166626824,0.12238697676291121,0.6046208566102648
AER,Industrials,B,0.3458690483456616,0.051163643691281145,0.6029673079630572
AES,Utilities,B,0.10761076356162261,0.16816446873626792,0.7242247677021095
AFG,Financial Services,B,0.2685245319929553,0.0976377609163065,0.6338377070907383
AFL,Financial Services,B,0.2706720128547102,0.09841860288033931,0.6309093842649505
AGI,Basic Materials,B,0.2725616565758456,0.12219397187102604,0.6052443715531284
AGO,Financial Services,B,0.285420792675486,0.10378138231527727,0.6107978250092368
AGX,Industrials,B,0.10732907439105975,0.01587695269676498,0.8767939729121752
AHRT,Real Estate,B,0.39780902003975993,0.1453043358905405,0.4568866440696996
AIG,Financial Services,B,0.32725471113538,0.11899254420973891,0.553752744654881
AIR,Industrials,B,0.4130579341149406,0.06110274702520541,0.525839318859854
AIV,Real Estate,B,0.3611378063028627,0.13190975183156828,0.506952441865569
AJG,Financial Services,B,0.10624042472370422,0.038629905103389324,0.8551296701729064
ALB,Basic Materials,B,0.2299429086223203,0.10308727082570769,0.666969820551972
ALLT,Technology,B,0.10996384288124773,0.04947356958857844,0.8405625875301739
ALLY,Financial Services,B,0.38692113631209385,0.14068775437507128,0.4723911093128348
ALNT,Technology,B,0.18588565504950116,0.08363137054551098,0.7304829744049879
ALNY,Healthcare,B,0.14257011861108743,0.056236790428423174,0.8011930909604893
ALRM,Technology,B,0.2698223987873393,0.12139515019840241,0.6087824510142582
ALSN,Consumer Cyclical,B,0.27059308975187063,0.05185249894041271,0.6775544113077167
ALV,Consumer Cyclical,B,0.42766560053176267,0.08195157577290232,0.4903828236953349
AMAT,Technology,B,0.4061186405829871,0.18271586641255527,0.41116549300445765
AMBA,Technology,B,0.33524147553745576,0.15082769057908574,0.5139308338834585
AMC,Communication Services,B,0.07342789068141324,0.022265493094966577,0.9043066162236202
AMD,Technology,B,0.3245343835300903,0.14601048841846492,0.5294551280514448
AMH,Real Estate,B,0.384539660386914,0.1404575491287501,0.4750027904843359
AMN,Healthcare,B,0.08630769722357129,0.0340440754935608,0.879648227282868
AMPH,Healthcare,B,0.09106725944807595,0.0359214850514546,0.8730112555004694
AMRN,Healthcare,B,0.1018526921626493,0.040175799526031696,0.8579715083113191
AMT,Real Estate,B,0.23345392296503306,0.08527173977625023,0.6812743372587167
AN,Consumer Cyclical,B,0.36970071885588823,0.07084403430377044,0.5594552468403413
ANAB,Healthcare,B,0.09907658966481926,0.03908076575668931,0.8618426445784915
ANET,Technology,B,0.25966859131586767,0.11682687496022819,0.6235045337239042
ANF,Consumer Cyclical,B,0.22063636840633552,0.042279524098330856,0.7370841074953336
AON,Financial Services,B,0.09247607934797399,0.0336250742486789,0.8738988464033471
AORT,Healthcare,B,0.17529767025342138,0.06914617481328121,0.7555561549332974
AOS,Industrials,B,0.4187010111138383,0.06193751493021182,0.5193614739559499
APAM,Financial Services,B,0.36119967152460314,0.13133521510910914,0.5074651133662877
APD,Basic Materials,B,0.15909244794769448,0.0713238184476754,0.7695837336046301
APH,Technology,B,0.32987507775128594,0.1484133073840497,0.5217116148646643
APO,Financial Services,B,0.2551591403486437,0.09277799296797494,0.6520628666833813
APPF,Technology,B,0.13436184343121807,0.06045041567183742,0.8051877408969446
APPN,Technology,B,0.19317279906988502,0.0869099120856042,0.7199172888445108
AQN,Utilities,B,0.13572391474748757,0.2120971849181963,0.6521789003343161
ARCC,Financial Services,B,0.23833812391654977,0.08666173100644536,0.6750001450770049
ARE,Real Estate,B,0.3716055497922563,0.13573321595474688,0.4926612342529968
AROC,Energy,B,0.23341364233030326,0.34065615296132173,0.425930204708375
ARR,Real Estate,B,0.3006922948646632,0.10983133114564766,0.5894763739896891
ASA,Financial Services,B,0.02370291914618824,0.008618579224168567,0.9676785016296432
ASB,Financial Services,B,0.5896608875444936,0.2144056199724679,0.19593349248303846
ASML,Technology,B,0.3932532366950949,0.17692762331504763,0.42981913998985743
ASND,Healthcare,B,0.11779761365124641,0.046465274605995345,0.8357371117427582
ASYS,Technology,B,0.08365702742469422,0.03763793315534464,0.8787050394199611
ATEN,Technology,B,0.16391693492071696,0.07374747620728617,0.7623355888719968
ATI,Industrials,B,0.325957403567658,0.0482181580989682,0.6258244383333738
ATNI,Communication Services,B,0.058763464204393934,0.01781880828030435,0.9234177275153017
ATR,Healthcare,B,0.19867123470588308,0.07836587848249109,0.7229628868116258
ATRC,Healthcare,B,0.2241304228118419,0.08840825650630559,0.6874613206818525
ATRO,Industrials,B,0.20916814680744938,0.030941781538446712,0.7598900716541039
AUPH,Healthcare,B,0.11663792616338053,0.04600783581831024,0.8373542380183092
AVA,Utilities,B,0.22524494042751225,0.35199263055906316,0.42276242901342453
AVB,Real Estate,B,0.4678258385006261,0.1708787869339277,0.36129537456544625
AVGO,Technology,B,0.318023277280526,0.14308109217606263,0.5388956305434114
AVNS,Healthcare,B,0.1589172646929053,0.06268492301933284,0.7783978122877618
AVNT,Basic Materials,B,0.34980540776068614,0.15682364384349015,0.49337094839582374
AVT,Technology,B,0.31300122099805255,0.14082163084351332,0.5461771481584341
AWK,Utilities,B,0.2113786332330011,0.33032360688966456,0.45829775987733434
AXON,Industrials,B,0.11361064458809284,0.0168061714890218,0.8695831839228854
AXS,Financial Services,B,0.21877122185289966,0.0795470421123462,0.7016817360347541
AZN,Healthcare,B,0.12746842116218798,0.050279925113160914,0.8222516537246511
AZO,Consumer Cyclical,B,0.09260183367571805,0.017744859955416692,0.8896533063688652
BA,Industrials,B,0.26741129347038195,0.03955756146317467,0.6930311450664434
BABA,Consumer Cyclical,B,0.10248077418254833,0.019637915512129317,0.8778813103053223
BAH,Industrials,B,0.08044179363436793,0.011899576695521889,0.9076586296701101
BANC,Financial Services,B,0.487749815736573,0.177349903721681,0.33490028054174603
BANF,Financial Services,B,0.45544873355062715,0.1656049606566947,0.3789463057926781
BAP,Financial Services,B,0.1156275722680794,0.042043150294885805,0.8423292774370348
BBAR,Financial Services,B,0.06667778231159613,0.024244598135785785,0.909077619552618
BBD,Financial Services,B,0.07190290738273375,0.026144497220115692,0.9019525953971506
BBSI,Industrials,B,0.21912120300343332,0.03241411513778542,0.7484646818587812
BBW,Consumer Cyclical,B,0.14817467032537818,0.02839402492904776,0.8234313047455741
BBWI,Consumer Cyclical,B,0.32509947577653686,0.06229730492633569,0.6126032192971275
BCC,Basic Materials,B,0.22602176767136611,0.10132935743068877,0.6726488748979451
BEN,Financial Services,B,0.34136161154794414,0.12412193093477833,0.5345164575172776
BFAM,Consumer Cyclical,B,0.12443330372950356,0.02384457694652393,0.8517221193239725
BFH,Financial Services,B,0.367351686808978,0.13357213921072164,0.49907617398030035
BFS,Real Estate,B,0.4387055804791393,0.16024227659952048,0.40105214292134017
BG,Consumer Defensive,B,0.08283721638414185,0.07339229719250595,0.8437704864233522
BGS,Consumer Defensive,B,0.08242299768409381,0.07302530680746401,0.8445516955084422
BHC,Healthcare,B,0.12200972233902786,0.0481267410889031,0.829863536572069
BHE,Technology,B,0.27293622022517583,0.12279608215526006,0.6042676976195641
BHF,Financial Services,B,0.3187526196086571,0.11590111277286555,0.5653462676184774
BIDU,Communication Services,B,0.1877070096600445,0.05691827844539284,0.7553747118945626
BKD,Healthcare,B,0.10063509827185357,0.03969551955480998,0.8596693821733364
BKH,Utilities,B,0.2568617823537426,0.40140060100430996,0.34173761664194746
BKNG,Consumer Cyclical,B,0.27433664508665623,0.05256985908884941,0.6730934958244944
BLBD,Industrials,B,0.15555797558915327,0.023011347428886754,0.8214306769819599
BLDR,Industrials,B,0.4168376687090323,0.061661874807655746,0.521500456483312
BLK,Financial Services,B,0.3351642721278029,0.12186852659912967,0.5429672012730673
BLMN,Consumer Cyclical,B,0.273085218798351,0.052330054072587326,0.6745847271290617
BLX,Financial Services,B,0.2604211514903165,0.09469130413539956,0.6448875443742839
BMA,Financial Services,B,0.0700641395968013,0.02547590590694589,0.9044599544962527
BMO,Financial Services,B,0.34562045163515936,0.125670480734419,0.5287090676304217
BMRN,Healthcare,B,0.2035974752564033,0.08030903431443175,0.716093490429165
BN,Financial Services,B,0.34615369062661777,0.12586437088208205,0.5279819384913002
BNS,Financial Services,B,0.281208970352494,0.10224992856711451,0.6165411010803914
BNY,Financial Services,B,0.37006197699424714,0.1345576233419446,0.49538039966380826
BOH,Financial Services,B,0.49189169610551803,0.17885592599162248,0.32925237790285955
BOX,Technology,B,0.12587202849894585,0.05663078333778457,0.8174971881632696
BPOP,Financial Services,B,0.5120968682829614,0.18620269522604674,0.3017004364909919
BRK-B,Financial Services,B,0.2942909893587806,0.10700665985925545,0.598702350781964
BRO,Financial Services,B,0.116108883691467,0.04221815914541511,0.8416729571631179
BRSL,Consumer Cyclical,B,0.3246344604327521,0.06220819619246897,0.6131573433747789
BTG,Basic Materials,B,0.2888109827079989,0.1294788178954446,0.5817101993965565
BTI,Consumer Defensive,B,0.12161478618872558,0.10774853285237514,0.7706366809588993
BUD,Consumer Defensive,B,0.18270605553636046,0.1618743085790373,0.6554196358846023
BUSE,Financial Services,B,0.567221320948649,0.2062464062794408,0.22653227277191024
BWXT,Industrials,B,0.21881141287510522,0.03236828856897081,0.748820298555924
BXC,Industrials,B,0.3979157590697072,0.05886279854634914,0.5432214423839437
BY,Financial Services,B,0.5131000207255605,0.18656744982640355,0.30033252944803596
CACC,Financial Services,B,0.17835360072527875,0.06485085774820014,0.7567955415265212
CACI,Technology,B,0.04703929807545588,0.02116333810966523,0.9317973638148789
CAG,Consumer Defensive,B,0.24298791409927195,0.21528296077769776,0.5417291251230303
CAKE,Consumer Cyclical,B,0.3206408360027352,0.061442916462983825,0.617916247534281
CALX,Technology,B,0.23676602355975154,0.10652283546914774,0.6567111409711007
CALY,Consumer Cyclical,B,0.32169581544758036,0.061645077281636484,0.6166591072707831
CAMT,Technology,B,0.30218924189390306,0.13595723918000027,0.5618535189260967
CARG,Consumer Cyclical,B,0.22167325648806083,0.04247821815296578,0.7358485253589734
CARS,Communication Services,B,0.27050687463799533,0.08202562941002288,0.6474674959519818
CAT,Industrials,B,0.4371176205903518,0.06466184325552676,0.4982205361541215
CBU,Financial Services,B,0.5200630451348329,0.18909926361444435,0.29083769125072273
CBZ,Industrials,B,0.15329107234444037,0.02267600944345596,0.8240329182121037
CCEP,Consumer Defensive,B,0.18138623286179562,0.16070496921442273,0.6579087979237817
CCJ,Energy,B,0.08874122919796147,0.12951361988027119,0.7817451509217673
CCOI,Communication Services,B,0.08767208991365318,0.026584752666575753,0.885743157419771
CCRN,Healthcare,B,0.048127868880108414,0.018984040290801876,0.9328880908290896
CCS,Real Estate,B,0.23840270996649274,0.08707934134506075,0.6745179486884465
CDNA,Healthcare,B,0.18267572920588743,0.0720564505366972,0.7452678202574154
CDW,Technology,B,0.26329839053744764,0.11845994924788598,0.6182416602146664
CECO,Industrials,B,0.16793721107526693,0.024842580366935017,0.8072202085577981
CELH,Consumer Defensive,B,0.06049259195464197,0.05359535822753698,0.885912049817821
CET,Financial Services,B,0.3221348279900032,0.1171309119679561,0.5607342600420407
CEVA,Technology,B,0.36060807157752095,0.16224031514304169,0.47715161327943734
CFFN,Financial Services,B,0.40846523369725546,0.14852136798958163,0.443013398313163
CGAU,Basic Materials,B,0.21570735905619098,0.09670523468348106,0.687587406260328
CGC,Healthcare,B,0.07676697681610158,0.030280737850876614,0.8929522853330218
CHCT,Real Estate,B,0.28701544773463256,0.10483570487979044,0.6081488473855771
CHD,Consumer Defensive,B,0.15944809939729956,0.1412681739989888,0.6992837266037116
CHDN,Consumer Cyclical,B,0.289126605316037,0.05540399058062526,0.6554694041033376
CHKP,Technology,B,0.07441856045131531,0.033481476571767144,0.8920999629769175
CHRW,Industrials,B,0.16151220410687284,0.023892143290193808,0.8145956526029333
CHT,Communication Services,B,0.07291230957927636,0.022109153761737846,0.9049785366589859
CI,Healthcare,B,0.05666203159468052,0.022350341201097468,0.920987627204222
CIA,Financial Services,B,0.036553976543928196,0.013291330947855335,0.9501546925082165
CIEN,Technology,B,0.23097193357877766,0.10391603030150949,0.6651120361197128
CIVB,Financial Services,B,0.3593280359673687,0.1306546727999822,0.510017291232649
CL,Consumer Defensive,B,0.195117575292835,0.1728706938553564,0.6320117308518086
CLDX,Healthcare,B,0.19365161270223868,0.0763858883316875,0.7299624989660738
CLF,Basic Materials,B,0.2535863745733009,0.11368703401192731,0.6327265914147717
CLFD,Technology,B,0.21719261584042746,0.09771661040903089,0.6850907737505416
CLS,Technology,B,0.2391218805598483,0.10758275345838075,0.653295365981771
CMBT,Energy,B,0.07224842466605558,0.10544315301599269,0.8223084223179518
CME,Financial Services,B,0.027114583210082612,0.009859088751268352,0.963026328038649
CMG,Consumer Cyclical,B,0.19968994792898287,0.03826565867921271,0.7620443933918044
CMP,Basic Materials,B,0.18695481034421266,0.08381498382182287,0.7292302058339645
CNA,Financial Services,B,0.27168566541496764,0.09878717541110983,0.6295271591739225
CNC,Healthcare,B,0.04700065318841143,0.018539410004742313,0.9344599368068462
CNH,Industrials,B,0.4047304863018758,0.05987088608013589,0.5353986276179883
CNI,Industrials,B,0.30795376672860103,0.04555491990293235,0.6464913133684667
CNK,Communication Services,B,0.1846723709847685,0.0559980868690988,0.7593295421461327
CNOB,Financial Services,B,0.5204193697164318,0.1892288262061693,0.2903518040773989
CNS,Financial Services,B,0.3502494101540385,0.12735360868479073,0.5223969811611707
CNXN,Technology,B,0.16979823253827747,0.07639351675415706,0.7538082507075655
CODI,Industrials,B,0.07270932482753278,0.010755729679493224,0.916534945492974
COKE,Consumer Defensive,B,0.09904034058491837,0.08774797642339487,0.8132116829916868
COLB,Financial Services,B,0.48017337158413426,0.1745950453954743,0.34523158302039136
CORT,Healthcare,B,0.06910836851657885,0.027259799423459567,0.9036318320599616
COTY,Consumer Defensive,B,0.1138799600598142,0.10089561477080981,0.7852244251693761
CPB,Consumer Defensive,B,0.18082124016115014,0.1602043957523079,0.6589743640865419
CQP,Energy,B,0.1324993741179933,0.19337655933985906,0.6741240665421476
CRAI,Industrials,B,0.17097272190136695,0.025291616772680103,0.803735661325953
CRMD,Healthcare,B,0.06536473323723631,0.025783122299979453,0.9088521444627842
CRS,Industrials,B,0.3420471198559691,0.0505982742591348,0.6073546058848961
CRUS,Technology,B,0.3011802154933975,0.13550327052508493,0.5633165139815175
CRVS,Healthcare,B,0.07200762353802924,0.02840341071191352,0.8995889657500572
CSGP,Real Estate,B,0.1339371723689217,0.04892209804638889,0.8171407295846894
CSL,Industrials,B,0.4026746658076089,0.05956677309932707,0.537758561093064
CSR,Real Estate,B,0.3402063916534757,0.12426431105052535,0.535529297295999
CSW,Industrials,B,0.40419216108409833,0.059791252820773313,0.5360165860951283
CSWC,Financial Services,B,0.186876114706791,0.067949714960079,0.74517417033313
CTBI,Financial Services,B,0.5008275713039592,0.1821050847918554,0.31706734390418545
CTRE,Real Estate,B,0.2679955893148911,0.09788848207389124,0.6341159286112177
CUBI,Financial Services,B,0.42135526013439945,0.1532082891812281,0.4254364506843724
CUZ,Real Estate,B,0.4822408938314259,0.17614405226516108,0.34161505390341307
